PathRow S2TileID S2ULX S2ULY PercentOfS2
002015 23VML 399960 7100040 42.4
002015 23VNL 499980 7100040 71.3
002015 23VPL 600000 7100040 7.7
002015 23WMM 399960 7200000 68.7
002015 23WMN 399960 7300020 17.5
002015 23WNM 499980 7200000 98.7
002015 23WNN 499980 7300020 16.3
002015 23WPM 600000 7200000 30.9
002015 23WPN 600000 7300020 0.1
002015 24VUR 300000 7100040 8.8
002016 22VFQ 600000 7000020 29.5
002016 22VFR 600000 7100040 13.6
002016 23VLJ 300000 6900000 0.5
002016 23VLK 300000 7000020 36.8
002016 23VLL 300000 7100040 11.9
002016 23VMJ 399960 6900000 19.6
002016 23VMK 399960 7000020 99.4
002016 23VML 399960 7100040 71.1
002016 23VNJ 499980 6900000 15.3
002016 23VNK 499980 7000020 62.7
002016 23VNL 499980 7100040 37.5
002017 22VFN 600000 6800040 39.0
002017 22VFP 600000 6900000 62.6
002017 22VFQ 600000 7000020 16.3
002017 23VLH 300000 6800040 53.7
002017 23VLJ 300000 6900000 78.7
002017 23VLK 300000 7000020 17.7
002017 23VMH 399960 6800040 71.4
002017 23VMJ 399960 6900000 95.2
002017 23VMK 399960 7000020 8.9
002017 23VNH 499980 6800040 2.5
002017 23VNJ 499980 6900000 19.6
002018 22VEN 499980 6800040 1.8
002018 22VFN 600000 6800040 63.4
002018 23VLH 300000 6800040 64.3
002018 23VMG 399960 6700020 51.6
002018 23VMH 399960 6800040 27.5
002025 21UXR 600000 5600040 7.8
002025 21UYQ 699960 5500020 5.6
002025 21UYR 699960 5600040 93.5
002025 22UCA 300000 5600040 99.4
002025 22UCV 300000 5500020 16.0
002026 21UXP 600000 5400000 23.8
002026 21UXQ 600000 5500020 29.8
002026 21UXR 600000 5600040 5.3
002026 21UYP 699960 5400000 65.0
002026 21UYQ 699960 5500020 100.0
002026 21UYR 699960 5600040 21.1
002026 22UCA 300000 5600040 10.9
002026 22UCU 300000 5400000 75.9
002026 22UCV 300000 5500020 97.7
002027 21TXM 600000 5200020 15.2
002027 21TXN 600000 5300040 69.6
002027 21TYM 699960 5200020 33.3
002027 21TYN 699960 5300040 100.0
002027 21UXP 600000 5400000 34.3
002027 21UYP 699960 5400000 52.7
002027 22TCS 300000 5200020 22.9
002027 22TCT 300000 5300040 73.4
002027 22UCU 300000 5400000 37.2
002028 21TWM 499980 5200020 2.1
002028 21TXM 600000 5200020 87.7
002028 21TXN 600000 5300040 5.9
002028 21TYM 699960 5200020 81.6
002028 22TCS 300000 5200020 31.6
002047 20QMF 399960 2100000 11.2
002047 20QNE 499980 2000040 7.4
002047 20QNF 499980 2100000 96.4
002047 20QPE 600000 2000040 13.2
002048 20QME 399960 2000040 32.8
002048 20QMF 399960 2100000 5.6
002048 20QND 499980 1900020 66.4
002048 20QNE 499980 2000040 100.0
002048 20QNF 499980 2100000 19.1
002048 20QPD 600000 1900020 34.6
002048 20QPE 600000 2000040 61.4
002049 20PMC 399960 1800000 71.8
002049 20PPB 600000 1700040 4.3
002049 20PPC 600000 1800000 23.7
002049 20QND 499980 1900020 51.1
002049 20QPD 600000 1900020 15.6
002050 20PMC 399960 1800000 3.7
002050 20PPB 600000 1700040 2.2
002051 20PLU 300000 1400040 19.9
002052 20PLS 300000 1200000 3.2
002052 20PLT 300000 1300020 74.3
002052 20PLU 300000 1400040 49.4
002052 20PMS 399960 1200000 14.9
002052 20PMT 399960 1300020 99.7
002052 20PNS 499980 1200000 1.0
002052 20PNT 499980 1300020 16.0
002053 20PKR 199980 1100040 12.3
002053 20PKS 199980 1200000 8.5
002053 20PLR 300000 1100040 61.5
002053 20PLS 300000 1200000 96.9
002053 20PLT 300000 1300020 20.3
002053 20PMR 399960 1100040 50.8
002053 20PMS 399960 1200000 86.2
002053 20PMT 399960 1300020 10.4
002053 20PNS 499980 1200000 0.8
002053 20PNT 499980 1300020 0.2
002054 19NHJ 799980 900000 0.4
002054 19PHK 799980 1000020 0.3
002054 20NKP 199980 900000 11.1
002054 20NLP 300000 900000 29.5
002054 20NMP 399960 900000 13.0
002054 20PKQ 199980 1000020 48.1
002054 20PKR 199980 1100040 20.6
002054 20PLQ 300000 1000020 100.0
002054 20PLR 300000 1100040 56.0
002054 20PMQ 399960 1000020 47.5
002054 20PMR 399960 1100040 27.6
002055 19NHH 799980 800040 19.2
002055 19NHJ 799980 900000 11.5
002055 19PHK 799980 1000020 0.2
002055 20NKN 199980 800040 64.4
002055 20NKP 199980 900000 66.7
002055 20NLM 300000 700020 0.4
002055 20NLN 300000 800040 85.8
002055 20NLP 300000 900000 88.0
002055 20NMN 399960 800040 8.0
002055 20NMP 399960 900000 20.1
002055 20PKQ 199980 1000020 4.3
002055 20PLQ 300000 1000020 0.6
002056 19NHF 799980 600000 22.4
002056 19NHG 799980 700020 48.9
002056 19NHH 799980 800040 16.6
002056 20NKL 199980 600000 43.2
002056 20NKM 199980 700020 99.7
002056 20NKN 199980 800040 39.1
002056 20NLL 300000 600000 34.4
002056 20NLM 300000 700020 78.9
002056 20NLN 300000 800040 26.7
002057 19NGE 699960 500040 0.3
002057 19NHD 799980 400020 3.1
002057 19NHE 799980 500040 80.6
002057 19NHF 799980 600000 56.2
002057 20NKJ 199980 400020 11.4
002057 20NKK 199980 500040 99.2
002057 20NKL 199980 600000 74.4
002057 20NLJ 300000 400020 5.5
002057 20NLK 300000 500040 39.3
002057 20NLL 300000 600000 35.2
002058 19NGC 699960 300000 15.4
002058 19NGD 699960 400020 14.7
002058 19NGE 699960 500040 0.9
002058 19NHC 799980 300000 61.5
002058 19NHD 799980 400020 99.5
002058 19NHE 799980 500040 22.4
002058 20NKH 199980 300000 65.5
002058 20NKJ 199980 400020 100.0
002058 20NKK 199980 500040 15.2
002058 20NLH 300000 300000 2.6
002058 20NLJ 300000 400020 19.0
002058 20NLK 300000 500040 2.0
002059 19NGA 699960 100020 12.1
002059 19NGB 699960 200040 53.2
002059 19NGC 699960 300000 24.1
002059 19NHA 799980 100020 29.6
002059 19NHB 799980 200040 100.0
002059 19NHC 799980 300000 56.1
002059 20NKF 199980 100020 20.8
002059 20NKG 199980 200040 71.4
002059 20NKH 199980 300000 40.8
002060 19MFV 600000 10000000 0.6
002060 19MGV 699960 10000000 67.9
002060 19MHU 799980 9900040 0.3
002060 19MHV 799980 10000000 83.4
002060 19NGA 699960 100020 71.3
002060 19NGB 699960 200040 4.6
002060 19NHA 799980 100020 88.0
002060 19NHB 799980 200040 0.6
002060 20MKD 199980 9900040 0.3
002060 20MKE 199980 10000000 30.6
002060 20NKF 199980 100020 41.0
002061 19MFT 600000 9800020 11.6
002061 19MFU 600000 9900040 20.6
002061 19MFV 600000 10000000 3.2
002061 19MGT 699960 9800020 43.7
002061 19MGU 699960 9900040 100.0
002061 19MGV 699960 10000000 40.6
002061 19MHT 799980 9800020 32.3
002061 19MHU 799980 9900040 74.8
002061 19MHV 799980 10000000 25.6
002061 20MKC 199980 9800020 0.4
002061 20MKD 199980 9900040 13.0
002061 20MKE 199980 10000000 6.1
002062 19MFR 600000 9600040 1.2
002062 19MFS 600000 9700000 54.1
002062 19MFT 600000 9800020 34.6
002062 19MGR 699960 9600040 11.9
002062 19MGS 699960 9700000 99.3
002062 19MGT 699960 9800020 73.9
002062 19MHR 799980 9600040 4.8
002062 19MHS 799980 9700000 35.5
002062 19MHT 799980 9800020 32.6
002063 19MEQ 499980 9500020 1.6
002063 19MFQ 600000 9500020 54.5
002063 19MFR 600000 9600040 79.5
002063 19MFS 600000 9700000 17.3
002063 19MGQ 699960 9500020 63.0
002063 19MGR 699960 9600040 99.6
002063 19MGS 699960 9700000 14.8
002063 19MHQ 799980 9500020 1.1
002063 19MHR 799980 9600040 15.3
002063 19MHS 799980 9700000 1.7
002064 19MEN 499980 9300040 6.4
002064 19MEP 499980 9400000 27.9
002064 19MEQ 499980 9500020 7.9
002064 19MFN 600000 9300040 25.6
002064 19MFP 600000 9400000 100.0
002064 19MFQ 600000 9500020 59.6
002064 19MGN 699960 9300040 19.4
002064 19MGP 699960 9400000 67.4
002064 19MGQ 699960 9500020 38.8
002065 19LGL 699960 9100000 0.2
002065 19MEM 499980 9200020 47.4
002065 19MEN 499980 9300040 47.6
002065 19MEP 499980 9400000 3.6
002065 19MFM 600000 9200020 84.7
002065 19MFN 600000 9300040 92.0
002065 19MFP 600000 9400000 2.3
002065 19MGM 699960 9200020 26.5
002065 19MGN 699960 9300040 37.4
002066 19LDK 399960 9000040 2.8
002066 19LDL 399960 9100000 1.2
002066 19LEK 499980 9000040 38.9
002066 19LEL 499980 9100000 87.4
002066 19LFK 600000 9000040 43.3
002066 19LFL 600000 9100000 96.8
002066 19LGL 699960 9100000 8.3
002066 19MEM 499980 9200020 32.4
002066 19MFM 600000 9200020 32.9
002066 19MGM 699960 9200020 5.0
002067 19LDJ 399960 8900020 30.8
002067 19LDK 399960 9000040 15.0
002067 19LEH 499980 8800000 7.2
002067 19LEJ 499980 8900020 97.2
002067 19LEK 499980 9000040 78.3
002067 19LFH 600000 8800000 8.2
002067 19LFJ 600000 8900020 59.5
002067 19LFK 600000 9000040 50.0
002068 19LDG 399960 8700040 38.5
002068 19LDH 399960 8800000 55.6
002068 19LDJ 399960 8900020 12.3
002068 19LEG 499980 8700040 66.4
002068 19LEH 499980 8800000 100.0
002068 19LEJ 499980 8900020 19.3
002068 19LFG 600000 8700040 16.9
002068 19LFH 600000 8800000 39.4
002068 19LFJ 600000 8900020 4.6
002069 19LCE 300000 8500000 2.0
002069 19LCF 300000 8600020 5.1
002069 19LDE 399960 8500000 20.8
002069 19LDF 399960 8600020 94.3
002069 19LDG 399960 8700040 49.8
002069 19LEE 499980 8500000 25.7
002069 19LEF 499980 8600020 91.3
002069 19LEG 499980 8700040 51.3
002069 19LFF 600000 8600020 2.9
002069 19LFG 600000 8700040 6.1
002070 19LCD 300000 8400040 28.2
002070 19LCE 300000 8500000 23.7
002070 19LCF 300000 8600020 1.7
002070 19LDD 399960 8400040 79.9
002070 19LDE 399960 8500000 96.2
002070 19LDF 399960 8600020 5.8
002070 19LED 499980 8400040 47.7
002070 19LEE 499980 8500000 59.6
002071 19KCB 300000 8200000 27.2
002071 19KDB 399960 8200000 47.8
002071 19KEB 499980 8200000 9.9
002071 19LCC 300000 8300020 62.8
002071 19LCD 300000 8400040 23.0
002071 19LDC 399960 8300020 100.0
002071 19LDD 399960 8400040 37.8
002071 19LEC 499980 8300020 32.7
002071 19LED 499980 8400040 12.6
002072 19KBA 199980 8100040 7.9
002072 19KCA 300000 8100040 91.7
002072 19KCB 300000 8200000 68.5
002072 19KCV 300000 8000020 3.3
002072 19KDA 399960 8100040 85.0
002072 19KDB 399960 8200000 68.9
002072 19KDV 399960 8000020 10.3
002072 19KEA 499980 8100040 0.5
002072 19KEB 499980 8200000 5.8
002073 19KBA 199980 8100040 5.5
002073 19KCA 300000 8100040 24.1
002073 19KCU 300000 7900000 61.4
002073 19KCV 300000 8000020 100.0
002073 19KDA 399960 8100040 9.4
002073 19KDU 399960 7900000 35.0
002073 19KDV 399960 8000020 65.7
002074 19KCS 300000 7700020 29.3
002074 19KCT 300000 7800040 100.0
002074 19KCU 300000 7900000 56.2
002074 19KDS 399960 7700020 5.5
002074 19KDT 399960 7800040 27.5
002074 19KDU 399960 7900000 19.2
002075 19KCR 300000 7600000 70.9
002075 19KCS 300000 7700020 85.4
002075 19KCT 300000 7800040 0.7
002075 19KDS 399960 7700020 5.5
002076 19KCP 300000 7400020 25.2
002076 19KCQ 300000 7500040 62.0
002076 19KCR 300000 7600000 22.8
002077 19JCM 300000 7200040 2.7
002077 19JCN 300000 7300000 25.0
002077 19KCP 300000 7400020 26.1
002078 19JBL 199980 7100020 56.5
002078 19JCM 300000 7200040 6.9
002078 19JCN 300000 7300000 1.3
002079 19JBJ 199980 6900040 17.1
002079 19JBK 199980 7000000 61.6
002079 19JBL 199980 7100020 36.6
002080 19JBH 199980 6800020 24.7
002080 19JBJ 199980 6900040 35.2
002081 19JBG 199980 6700000 8.8
002081 19JBH 199980 6800020 5.1
002082 18HYJ 699960 6400000 3.5
002083 18HYH 699960 6300040 0.1
002083 18HYJ 699960 6400000 12.3
002084 18HXF 600000 6100000 13.3
002085 18HXE 600000 6000040 14.7
002085 18HXF 600000 6100000 31.7
002086 18HWC 499980 5800000 29.9
002086 18HXD 600000 5900020 0.7
002086 18HXE 600000 6000040 2.4
002087 18GWA 499980 5600020 2.6
002087 18HWC 499980 5800000 45.2
002088 18GWA 499980 5600020 20.7
002088 18GWV 499980 5500000 2.7
002090 18GVS 399960 5200000 24.2
002091 18GVR 399960 5100040 8.1
002091 18GVS 399960 5200000 8.4
002108 15DWD 499980 2400040 67.8
002108 15DXD 600000 2400040 11.4
002109 15DWD 499980 2400040 43.6
002247 28XEQ 499980 9000000 2.0
002247 28XER 499980 9100020 28.2
002247 28XES 499980 9200040 32.6
002247 29XMK 399960 9000000 4.7
002247 29XML 399960 9100020 28.5
002248 26XNR 499980 9100020 8.5
002248 26XNS 499980 9200040 2.1
002248 27XVL 399960 9100020 7.1
002248 27XWK 499980 9000000 44.1
002248 27XWL 499980 9100020 92.4
002248 27XWM 499980 9200040 24.3
002248 28XDQ 399960 9000000 50.2
002248 28XDR 399960 9100020 92.8
002248 28XEQ 499980 9000000 54.0
002248 28XER 499980 9100020 89.0
002248 28XES 499980 9200040 31.6
002248 29XMK 399960 9000000 51.6
002248 29XML 399960 9100020 89.2
003002 28XEQ 499980 9000000 42.5
003002 29XMK 399960 9000000 49.7
003003 27XWH 499980 8800020 39.9
003003 27XWJ 499980 8900040 36.6
003003 28XDM 399960 8700000 4.8
003003 28XDN 399960 8800020 66.7
003003 28XDP 399960 8900040 52.9
003003 28XDQ 399960 9000000 0.3
003003 28XEQ 499980 9000000 5.7
003003 29XMK 399960 9000000 5.5
003004 26XNM 499980 8700000 26.2
003004 26XNN 499980 8800020 11.0
003004 27XVF 399960 8600040 2.4
003004 27XVG 399960 8700000 60.3
003004 27XVH 399960 8800020 29.5
003004 27XWF 499980 8600040 31.4
003004 27XWG 499980 8700000 99.8
003004 27XWH 499980 8800020 74.9
003004 27XWJ 499980 8900040 2.0
003004 28XDL 399960 8600040 18.2
003004 28XDM 399960 8700000 90.9
003004 28XDN 399960 8800020 55.9
003004 28XDP 399960 8900040 2.1
003005 25XEF 499980 8600040 0.7
003005 26XMK 399960 8500020 0.4
003005 26XML 399960 8600040 29.8
003005 26XMM 399960 8700000 1.9
003005 26XNK 499980 8500020 36.6
003005 26XNL 499980 8600040 99.6
003005 26XNM 499980 8700000 56.6
003005 27XVE 399960 8500020 47.7
003005 27XVF 399960 8600040 100.0
003005 27XVG 399960 8700000 53.3
003005 27XWE 499980 8500020 2.0
003005 27XWF 499980 8600040 36.7
003005 27XWG 499980 8700000 2.1
003005 28XDL 399960 8600040 2.7
003006 25XED 499980 8400000 20.4
003006 25XEE 499980 8500020 57.9
003006 25XEF 499980 8600040 9.9
003006 26XMH 399960 8300040 0.2
003006 26XMJ 399960 8400000 62.2
003006 26XMK 399960 8500020 97.0
003006 26XML 399960 8600040 29.8
003006 26XNH 499980 8300040 0.4
003006 26XNJ 499980 8400000 46.2
003006 26XNK 499980 8500020 78.4
003006 26XNL 499980 8600040 6.0
003006 27XVD 399960 8400000 3.6
003006 27XVE 399960 8500020 25.6
003007 25XDC 399960 8300040 35.2
003007 25XDD 399960 8400000 23.5
003007 25XEB 499980 8200020 11.5
003007 25XEC 499980 8300040 93.0
003007 25XED 499980 8400000 90.7
003007 25XEE 499980 8500020 7.4
003007 26XMG 399960 8200020 7.7
003007 26XMH 399960 8300040 69.0
003007 26XMJ 399960 8400000 58.9
003007 26XMK 399960 8500020 0.1
003007 26XNH 499980 8300040 1.5
003007 26XNJ 499980 8400000 3.7
003008 24XWF 499980 8100000 1.7
003008 24XWG 499980 8200020 40.9
003008 24XWH 499980 8300040 9.0
003008 24XXF 600000 8100000 31.5
003008 25XDA 399960 8100000 36.4
003008 25XDB 399960 8200020 100.0
003008 25XDC 399960 8300040 56.7
003008 25XEA 499980 8100000 24.7
003008 25XEB 499980 8200020 79.4
003008 25XEC 499980 8300040 20.5
003008 26XMG 399960 8200020 5.0
003008 26XMH 399960 8300040 0.1
003009 23WPV 600000 8000040 5.8
003009 23XPA 600000 8100000 7.8
003009 24WVE 399960 8000040 10.3
003009 24WWE 499980 8000040 61.6
003009 24WXD 600000 7900020 0.8
003009 24WXE 600000 8000040 64.6
003009 24XVF 399960 8100000 7.5
003009 24XWF 499980 8100000 90.3
003009 24XWG 499980 8200020 19.8
003009 24XXF 600000 8100000 85.4
003009 25WDU 399960 7900020 1.6
003009 25WDV 399960 8000040 60.9
003009 25XDA 399960 8100000 81.2
003009 25XDB 399960 8200020 4.1
003009 25XEA 499980 8100000 6.7
003010 23WPT 600000 7800000 0.2
003010 23WPU 600000 7900020 55.5
003010 23WPV 600000 8000040 38.4
003010 23XPA 600000 8100000 1.0
003010 24WVC 399960 7800000 5.9
003010 24WVD 399960 7900020 77.7
003010 24WVE 399960 8000040 43.5
003010 24WWC 499980 7800000 30.9
003010 24WWD 499980 7900020 99.2
003010 24WWE 499980 8000040 57.6
003010 24WXC 600000 7800000 0.2
003010 24WXD 600000 7900020 24.6
003010 24WXE 600000 8000040 13.5
003010 25WDU 399960 7900020 10.9
003010 25WDV 399960 8000040 7.9
003011 23WNS 499980 7700040 11.1
003011 23WNT 499980 7800000 16.8
003011 23WPS 600000 7700040 51.8
003011 23WPT 600000 7800000 98.3
003011 23WPU 600000 7900020 32.3
003011 24WVB 399960 7700040 71.7
003011 24WVC 399960 7800000 99.8
003011 24WVD 399960 7900020 27.8
003011 24WWB 499980 7700040 25.3
003011 24WWC 499980 7800000 53.7
003011 24WWD 499980 7900020 0.8
003012 23WMR 399960 7600020 0.1
003012 23WNQ 499980 7500000 2.0
003012 23WNR 499980 7600020 71.3
003012 23WNS 499980 7700040 47.7
003012 23WNT 499980 7800000 0.3
003012 23WPQ 600000 7500000 22.0
003012 23WPR 600000 7600020 99.6
003012 23WPS 600000 7700040 66.7
003012 24WVA 399960 7600020 71.3
003012 24WVB 399960 7700040 46.2
003012 24WVV 399960 7500000 15.1
003012 24WWA 499980 7600020 0.2
003012 24WWB 499980 7700040 1.7
003013 23WMP 399960 7400040 18.5
003013 23WMQ 399960 7500000 30.4
003013 23WMR 399960 7600020 2.8
003013 23WNP 499980 7400040 60.4
003013 23WNQ 499980 7500000 100.0
003013 23WNR 499980 7600020 31.3
003013 23WPP 600000 7400040 37.5
003013 23WPQ 600000 7500000 71.0
003013 23WPR 600000 7600020 4.9
003013 24WVU 399960 7400040 0.3
003013 24WVV 399960 7500000 16.7
003014 22WFT 600000 7300020 19.3
003014 22WFU 600000 7400040 5.8
003014 23WMM 399960 7200000 5.9
003014 23WMN 399960 7300020 87.3
003014 23WMP 399960 7400040 57.4
003014 23WNM 499980 7200000 22.5
003014 23WNN 499980 7300020 94.5
003014 23WNP 499980 7400040 58.0
003014 23WPN 600000 7300020 9.5
003014 23WPP 600000 7400040 11.4
003015 22VFR 600000 7100040 28.9
003015 22WFS 600000 7200000 56.3
003015 22WFT 600000 7300020 16.9
003015 23VLL 300000 7100040 28.4
003015 23VML 399960 7100040 69.0
003015 23VNL 499980 7100040 25.4
003015 23WMM 399960 7200000 99.9
003015 23WMN 399960 7300020 24.9
003015 23WNM 499980 7200000 53.1
003015 23WNN 499980 7300020 1.4
003016 22VEQ 499980 7000020 13.3
003016 22VER 499980 7100040 0.6
003016 22VFP 600000 6900000 7.9
003016 22VFQ 600000 7000020 95.2
003016 22VFR 600000 7100040 67.4
003016 23VLJ 300000 6900000 12.0
003016 23VLK 300000 7000020 96.5
003016 23VLL 300000 7100040 67.0
003016 23VMJ 399960 6900000 20.3
003016 23VMK 399960 7000020 81.9
003016 23VML 399960 7100040 49.3
003016 23VNK 499980 7000020 1.4
003016 23VNL 499980 7100040 4.1
003017 22VEN 499980 6800040 31.9
003017 22VEP 499980 6900000 45.3
003017 22VEQ 499980 7000020 9.6
003017 22VFN 600000 6800040 69.5
003017 22VFP 600000 6900000 99.9
003017 22VFQ 600000 7000020 19.6
003017 23VLH 300000 6800040 74.1
003017 23VLJ 300000 6900000 98.3
003017 23VLK 300000 7000020 16.1
003017 23VMH 399960 6800040 10.6
003017 23VMJ 399960 6900000 34.5
003018 22VEN 499980 6800040 52.9
003018 22VFN 600000 6800040 48.4
003018 23VLH 300000 6800040 36.8
003024 21UXS 600000 5700000 36.1
003024 21UXT 600000 5800020 68.0
003025 21UWQ 499980 5500020 0.2
003025 21UWR 499980 5600040 16.7
003025 21UWS 499980 5700000 2.0
003025 21UXQ 600000 5500020 11.2
003025 21UXR 600000 5600040 98.5
003025 21UXS 600000 5700000 67.9
003025 21UYQ 699960 5500020 16.8
003025 21UYR 699960 5600040 80.2
003025 22UCA 300000 5600040 54.5
003025 22UCV 300000 5500020 11.0
003026 21UWP 499980 5400000 32.7
003026 21UWQ 499980 5500020 40.8
003026 21UWR 499980 5600040 7.3
003026 21UXP 600000 5400000 71.2
003026 21UXQ 600000 5500020 99.7
003026 21UXR 600000 5600040 15.4
003026 21UYP 699960 5400000 31.9
003026 21UYQ 699960 5500020 53.4
003026 21UYR 699960 5600040 1.6
003026 22UCU 300000 5400000 2.2
003026 22UCV 300000 5500020 20.0
003027 21TVN 399960 5300040 0.6
003027 21TWM 499980 5200020 21.7
003027 21TWN 499980 5300040 84.5
003027 21TXM 600000 5200020 35.3
003027 21TXN 600000 5300040 99.2
003027 21TYM 699960 5200020 0.5
003027 21TYN 699960 5300040 15.0
003027 21UWP 499980 5400000 40.7
003027 21UXP 600000 5400000 46.5
003027 21UYP 699960 5400000 10.4
003028 21TVN 399960 5300040 0.5
003028 21TWM 499980 5200020 94.1
003028 21TWN 499980 5300040 4.6
003028 21TXM 600000 5200020 64.0
003047 20QLE 300000 2000040 3.1
003047 20QLF 300000 2100000 66.5
003047 20QME 399960 2000040 16.2
003047 20QMF 399960 2100000 100.0
003047 20QNE 499980 2000040 3.1
003047 20QNF 499980 2100000 25.0
003048 20QKE 199980 2000040 2.9
003048 20QLE 300000 2000040 91.1
003048 20QLF 300000 2100000 18.1
003048 20QME 399960 2000040 93.5
003048 20QMF 399960 2100000 10.4
003048 20QNE 499980 2000040 4.8
003048 20QNF 499980 2100000 0.4
003049 20PMC 399960 1800000 55.2
003051 19PHP 799980 1400040 24.7
003051 20PLU 300000 1400040 37.8
003052 19PGN 699960 1300020 1.8
003052 19PHM 799980 1200000 3.2
003052 19PHN 799980 1300020 85.6
003052 19PHP 799980 1400040 61.1
003052 20PKS 199980 1200000 11.0
003052 20PKT 199980 1300020 99.0
003052 20PLS 300000 1200000 6.5
003052 20PLT 300000 1300020 44.4
003052 20PLU 300000 1400040 38.3
003053 19PGL 699960 1100040 17.8
003053 19PGM 699960 1200000 19.5
003053 19PGN 699960 1300020 2.4
003053 19PHL 799980 1100040 61.7
003053 19PHM 799980 1200000 100.0
003053 19PHN 799980 1300020 23.5
003053 20PKR 199980 1100040 67.5
003053 20PKS 199980 1200000 100.0
003053 20PKT 199980 1300020 15.5
003053 20PLR 300000 1100040 5.0
003053 20PLS 300000 1200000 23.2
003053 20PLT 300000 1300020 2.2
003054 19NGJ 699960 900000 12.9
003054 19NHJ 799980 900000 29.7
003054 19PGK 699960 1000020 56.8
003054 19PGL 699960 1100040 26.7
003054 19PHK 799980 1000020 100.0
003054 19PHL 799980 1100040 55.9
003054 20NKP 199980 900000 21.7
003054 20PKQ 199980 1000020 74.6
003054 20PKR 199980 1100040 42.5
003055 19NFH 600000 800040 1.4
003055 19NGH 699960 800040 70.0
003055 19NGJ 699960 900000 74.1
003055 19NHG 799980 700020 0.2
003055 19NHH 799980 800040 81.4
003055 19NHJ 799980 900000 87.9
003055 19PGK 699960 1000020 4.7
003055 19PHK 799980 1000020 0.5
003055 20NKM 199980 700020 0.3
003055 20NKN 199980 800040 32.3
003055 20NKP 199980 900000 42.9
003056 19NFF 600000 600000 12.4
003056 19NFG 600000 700020 22.5
003056 19NFH 600000 800040 4.3
003056 19NGF 699960 600000 44.0
003056 19NGG 699960 700020 100.0
003056 19NGH 699960 800040 40.9
003056 19NHF 799980 600000 31.3
003056 19NHG 799980 700020 72.7
003056 19NHH 799980 800040 25.0
003056 20NKL 199980 600000 0.6
003056 20NKM 199980 700020 14.0
003056 20NKN 199980 800040 6.5
